img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1292.7688477875502,1095.7801159877615,1201.9940649891746,1110.7016243120624,1193.8441299646258,1145.961821028353,1122.8675069455037,1217.578801825927,1130.6292886896754,1279.602538001586,1125.8110948819585,1321.9940453641987,1123.112465548284,1399.8052886377875,982.358548098073,1233.9259109174027,959.9644837174243,1259.6239391330248,1109.3983911867947,1350.3717087393068,1119.2953162394426,1370.370462990814,929.0514327977373,1316.326864666831,912.3953923760179,1342.2520781353985,1230.9410258360854,1101.3884342154433,968.4513137497465,1232.0877091871957
000001.jpg,1288.3196491124193,1092.042776558882,1196.358656873001,1110.340237737269,1190.1313855098251,1148.325689009496,1118.9156070838862,1215.709087118892,1127.7489874621238,1278.3126350055252,1123.879209113386,1322.9930181993334,1123.0757351235702,1397.1130693409043,982.7424596371129,1237.00983335506,954.2665144898275,1264.1754425209333,1109.291135472661,1349.569766000233,1113.6862965093558,1370.6979891766655,931.2853747950761,1313.4911273228684,908.2914355954961,1338.8983711168219,1225.049388576632,1099.950255891338,960.2487157528644,1232.8778325096077
000002.jpg,1278.621134885045,1087.8486319090728,1190.6322863199875,1108.676530851156,1184.8519348864963,1146.5301997054503,1114.372812561995,1217.8691249927751,1122.7962057421298,1279.724490053911,1123.4407948543878,1323.4080620466393,1121.2653607273658,1398.4211798867968,975.3205688134691,1237.642789320992,951.1962842887344,1264.1863109530577,1115.84024076529,1344.5376855226662,1112.1481814232616,1372.649286584148,936.5338614998408,1317.7412552836004,907.8967661972615,1345.0697272563136,1217.436798441027,1100.965021437697,961.1658882446587,1239.015303409602
000003.jpg,1270.01460639187,1085.2853772271753,1184.4551574141178,1105.939065173865,1178.1126294103435,1144.5763102606645,1113.5727077535153,1217.7812207455463,1120.235282238504,1278.7133798458096,1124.5762289987858,1324.6848031284376,1120.071316421358,1399.34521786904,970.9538401232641,1242.9905653266103,948.9657126829683,1271.2815877340392,1109.1898810448733,1349.0922587396592,1111.6824478494477,1372.5443839836596,930.527684433539,1323.8500940636743,909.1647157136441,1356.5025612404559,1209.7002736806323,1096.639089250818,952.6582786214245,1242.2431616974761
000004.jpg,1261.1105119233143,1081.6020394686636,1170.4015610444565,1104.307394429688,1168.5252487962769,1144.198302183397,1105.8869488249409,1219.2545652420563,1112.6793552484148,1280.0186205562584,1122.97003240753,1322.3635453355082,1120.0316741806669,1399.4487175181307,966.5955595082222,1249.2579196733561,956.0450222821183,1279.7692320665121,1116.964653102612,1346.9003958170533,1112.6676640918663,1369.879957123448,933.3045277917578,1329.3652316761736,914.9737995321201,1360.6780075344911,1198.7211152907207,1094.2206889597785,951.0001190822909,1248.7143671968595
000005.jpg,1247.1287000598618,1079.4601742247676,1159.1158258014045,1101.3293131155801,1154.192616901355,1142.543543041112,1098.3703423962663,1217.9339315429208,1107.9681969341577,1280.2475043041118,1120.5453754651182,1325.7139860685913,1117.436199027709,1401.824706089777,959.6715644455213,1257.4736237274305,933.0812726492865,1281.4334429132252,1114.8479390392758,1346.9826197235186,1096.3436803598984,1376.2644527729785,928.5520907149003,1325.349441200019,916.1410141372118,1363.432028195129,1185.9752311513537,1090.8856518092314,942.8977435901661,1253.8499942563988
000006.jpg,1231.3651685441985,1070.5713864511467,1146.5976682481792,1099.87663649425,1142.2320647354532,1139.7434631695826,1094.0240277874093,1218.58480989559,1095.9156540350996,1285.6343650040012,1121.081900086553,1324.0238327052978,1113.4144688716995,1399.7733095899368,944.2807026866531,1252.521409779724,926.4802196455164,1285.1973281640153,1112.6022969190287,1344.6012932734834,1117.3976643486433,1365.4916638638508,931.5318532671382,1334.156864780787,908.9059553631456,1360.4005194397214,1171.8507651716006,1086.4359969512007,935.6098718368434,1258.660890008268
000007.jpg,1215.3377846211886,1065.9544740636234,1134.7081302475838,1098.9479668136378,1124.6060166413367,1134.874625494849,1088.970586856896,1219.1150232469563,1088.7629053720057,1283.8369104373135,1120.3313428518177,1326.0725915629337,1111.775013001179,1397.4913171854332,947.1359415993716,1272.9895742912788,917.9593050514097,1292.7929057080944,1114.4734214015673,1344.1724793317178,1115.438905682737,1367.7130942851525,932.8839232453673,1334.9997101145766,911.362945037235,1362.9731394569626,1153.992178449797,1083.4379964352224,928.7532361087669,1267.705207712023
000008.jpg,1197.8769563627382,1060.1156739415392,1117.0019479840932,1093.774267649594,1106.72652953848,1132.8699073058951,1083.5957149235367,1219.3419513665917,1083.2335063528346,1278.1188083079621,1120.990203104854,1325.0000893031422,1109.5557102965001,1395.8822047057054,947.6407580706625,1277.8970018870768,921.3991777777383,1304.019531560085,1114.909357199111,1343.1477821077985,1109.2976716004846,1367.4990138692692,934.9685771514348,1339.073825754375,909.9513355642601,1364.0099691955234,1133.8044184960413,1078.900510477618,920.6282843636334,1275.9053521689425
000009.jpg,1175.98604891562,1055.499351175599,1100.569939494022,1090.835976182651,1086.3393973571087,1130.1965592330725,1077.6717902334753,1222.9174852166132,1069.3187119567544,1281.0743591122257,1119.684950421999,1321.3824239737228,1109.134126811978,1393.7007395073254,931.9001032230136,1279.7121648766035,923.661946701474,1312.7261163093738,1112.3054913101291,1342.9882390037278,1108.3228445349878,1365.3449076052996,923.9509435177813,1342.9180503711518,896.5108340134861,1357.4519024700592,1116.4000326886423,1076.160737004514,921.4106162197846,1284.2506829402785
