img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,926.0066600239944,991.9474122954671,885.0139846581518,1058.6704965159417,859.8843621282242,1101.1177510970253,889.9680128401804,1177.6406666033433,866.3929287826076,1240.6634761355117,930.6933414767205,1274.5980949178643,899.9770202906585,1352.0810261516908,886.4592945278457,1289.2695449088917,873.9369550350375,1327.601401876038,1064.265734931012,1342.5612920610347,1063.6153462780387,1367.974358473434,898.3141457637823,1341.5367837166862,870.3577583399232,1378.907128066092,879.2549475559921,1029.8639350777275,880.8622630570982,1288.7531692741552
000001.jpg,925.6821667013834,992.686101286099,883.1432554385709,1057.0545866047437,859.2733181207366,1100.3044355809395,890.947839476478,1177.7416482448195,866.5564518594862,1238.226547830137,929.7046430293385,1273.4701173337216,900.1293849655423,1354.068489580872,864.2395389774719,1283.8400645532058,875.3027455034605,1325.7503357573496,1068.155735377456,1337.368937775958,1065.9106282452635,1367.5238428741477,908.3909996649504,1337.6457450367684,871.9255419951268,1377.485690778426,878.8260521416472,1030.769726044755,879.8574579521967,1291.9951170694203
000002.jpg,928.8159457992992,992.1303098677466,880.0439220510269,1057.0640644348666,859.7074193279223,1100.1600474899235,889.4506602260143,1179.8699897712804,866.214460245431,1240.7068836610429,931.0716202049008,1276.2156008551017,894.9059939484713,1354.7043625157605,879.3158019588553,1290.4194536259952,874.3312557498526,1325.7493224602822,1078.645368439805,1339.9513729227863,1063.8310019329874,1369.4179434640691,903.4994669938868,1337.5460746686247,868.4212382969235,1377.6650251150163,879.0326945832174,1029.3371817630898,875.9838143783652,1290.5752439684604
000003.jpg,928.8186494967092,991.3537991560213,878.9968959466189,1059.3015677733079,858.393372399886,1103.4264213937265,888.9613894541877,1178.16304503601,861.6949457796628,1241.0922839000061,930.7487642986342,1275.1807533878282,890.7486674721418,1354.7260176423595,870.4688819889916,1285.5255773346132,876.2764253504847,1323.493812865835,1074.6298178771142,1339.4250662465565,1067.152918231931,1367.4681199837287,911.6149828293403,1335.7149316989392,879.5188319883939,1378.7227968591708,878.3770064211477,1030.243068322739,881.5289420502901,1287.8098772493645
000004.jpg,927.269869975669,992.522499732154,880.3209798727679,1057.373979111249,858.5457807104669,1100.0961949526059,887.9316301671869,1178.5479549924833,864.8399967211919,1241.836908619953,929.5412209991543,1274.4005325097658,898.0491615852802,1355.3941975671614,876.4070149869609,1292.7844417661074,874.2915263852019,1327.369101438051,1071.2271235224277,1339.9479612665205,1067.309271343952,1366.5610840236745,901.1044795903324,1338.146077956359,861.0718838737828,1378.0604366192608,878.2944697229933,1029.3609787901978,876.3569079441427,1290.6318310976555
000005.jpg,926.4121644003073,992.2345372274456,884.6458425354624,1057.8221398036828,857.3217026920039,1099.8389907350556,890.653525683118,1178.1498492611495,866.566435120355,1240.2067944867542,933.2266140603422,1276.953208643263,896.7263263099213,1351.7568560105326,891.3320649637396,1283.592950466897,875.3851872614614,1324.1004438687594,1068.75937267063,1337.7961140516647,1065.495235080397,1366.9620333798932,902.2207241551381,1337.450769854713,870.1427308390627,1375.52490401828,878.4506093116638,1030.373850344044,879.9523846136768,1289.956568068904
000006.jpg,926.2101731245153,991.382737140576,881.8880638520035,1057.3282576659424,858.9034282217331,1100.277704386263,887.7718445424973,1177.5353557386666,863.9881311430478,1240.4083933032355,930.0798161204964,1275.0644324518398,895.7063275418319,1351.8586255608236,887.8473282386129,1288.7318082591385,875.6951875584731,1324.1391941104457,1068.730284383706,1339.6775690747277,1064.7065519536945,1366.7493375643814,907.6960980794223,1339.8661920528737,867.5096327441519,1379.1856044562057,878.8625767647886,1030.4563139306413,881.7187338298004,1288.5777541199404
000007.jpg,925.6600817586324,991.5040213863954,883.8383851704494,1057.9714307554264,859.8136997785512,1101.196389983151,889.565248921128,1177.563422001397,863.6902232570856,1240.4379866351478,931.6077421489983,1275.7911385148466,896.2545114437394,1353.755731914155,886.5822007926148,1286.7110354193446,874.3173287388403,1326.9231378326176,1068.697552071325,1340.3145726584078,1067.9003723311914,1367.2731108377259,903.6944029990898,1336.6822386777515,872.4600465949432,1374.3437795119053,879.2088892782788,1030.348353887989,880.8619896100896,1287.4374426153274
000008.jpg,925.8562596761662,991.7917288884902,882.8655907586941,1058.342403569678,856.6737999696526,1100.0601543701255,888.342154965329,1176.8505124654805,865.3339538582732,1240.6356479033807,928.2756434151366,1274.5525585475455,896.2563693199089,1352.8277049049875,886.5433149989422,1287.1847651931587,876.0756654465418,1323.3012159102082,1067.91996927044,1339.1009604302703,1065.8723577195856,1367.1003362308745,912.1547332121132,1335.5631722537667,869.0767347784871,1376.1940811453844,878.0575576886299,1030.684676906292,879.8798695186741,1289.8300179636285
000009.jpg,925.7670878336705,992.5054950630761,880.2776152093169,1057.270673955847,857.430540882857,1101.148206950639,889.3361591598642,1177.7469013942155,865.7928017386687,1239.3768260477034,930.5595434373637,1276.2051384324175,897.4619927608405,1356.1898012526822,887.4198314099673,1288.6869948519889,873.5457976198113,1329.1952432894889,1066.2784316571788,1342.9344860712665,1065.053144040046,1366.5742754513435,901.7322878999112,1338.3639791441508,871.5179730487386,1377.322059205624,876.5884159408567,1030.55042153282,880.9895570949499,1289.2444625057917
000010.jpg,926.2159180970035,990.5181406585173,881.9878758012356,1057.3103698507994,856.3112740900402,1100.6469185678225,890.0113707239498,1178.3752030087649,865.3742477993341,1240.1751981289701,930.4699030468967,1275.7010411361534,894.894773947244,1354.5258572268594,888.5700540913758,1288.46144314109,874.3418585942646,1328.6294134315065,1074.276620667925,1335.8900432604573,1065.2675869654915,1367.6040052441522,900.2662297617812,1338.4824234092703,873.1357045584338,1373.9022666951269,877.1214610245569,1030.6254203925052,880.9667890384528,1288.9495671778375
000011.jpg,925.0197902975817,991.8582467160584,884.7087671762143,1059.3527965185872,856.4865678556929,1100.5882419599977,890.1373115964354,1178.2058875523287,864.3204834907943,1240.5618349914141,930.717888638266,1275.9846897240611,896.0230259681533,1351.1476890820168,887.8956052174576,1289.2147878755839,874.7120435018144,1327.0186384012786,1066.2609833498066,1339.1263779059002,1065.8435437830462,1366.789421023262,910.1100283947427,1336.345791657227,869.3448809160665,1376.1469387813013,877.0283466080033,1030.0925060245593,881.3461507789019,1289.4491600166423
000012.jpg,926.0948994949199,991.9056939678243,883.8862085380655,1058.8983951768555,857.6826373542922,1100.8692494428278,889.68848274382,1177.925263475969,864.7825140204105,1240.0233817539895,931.7160162372362,1275.8792197092844,898.4259595792756,1352.7887389786688,885.9893804106389,1287.9202813248996,873.7708288026347,1328.667554163467,1073.519500781443,1335.2962958702524,1064.089400613074,1368.1510363567045,905.1958032159534,1336.0205144947213,871.7664019553915,1376.0005386793175,876.7961468696105,1030.341122355942,880.3294259660772,1288.6181633836472
000013.jpg,923.3147031145471,992.6373957392768,882.8090598810256,1058.8815994376969,856.2211215034555,1100.554189344284,887.3805984642036,1178.3655254110138,865.0228547628739,1241.095066906777,929.9291717270302,1276.1801726118954,896.5111326243926,1357.228073494277,886.4342585766557,1289.7844689440844,879.3726752517425,1324.6300838498044,1066.6719706257525,1339.6746506609409,1062.6146758123082,1367.6870771970378,896.9845689374121,1340.749666094972,865.2600540601466,1378.6854241235994,877.2332761718756,1030.0938377004377,881.8587635652792,1289.870126060096
000014.jpg,924.1466988634226,992.0693919801066,883.5940519451882,1059.001316963669,857.3167741505811,1101.367195597186,888.3502039894304,1178.31520668695,864.9460653602026,1241.1127347047282,930.3857958960289,1276.5711489869393,896.3623507628556,1352.8286665883184,892.7542397975799,1283.6221479008832,874.3556639434231,1329.072712597716,1067.1154165336904,1339.1909204593574,1066.0118324273226,1366.7477336013903,901.2287443067154,1335.448262072276,871.5778681160011,1375.6540493316886,876.6062760407075,1030.3303800044237,879.7386418041016,1290.551385891214
000015.jpg,923.5282829031288,992.028403528004,883.4808011324442,1058.8959060955328,857.6158706980159,1100.1137964716447,888.5177507560304,1177.4787389068379,864.4363784861249,1240.7460466447299,930.4707358818682,1276.445978058173,896.8975548772921,1352.2507143065397,886.93759399279,1287.384547667377,874.6491345541394,1327.8746348117713,1068.4190224899583,1340.5687544700374,1064.179101286781,1368.2034647152973,907.6667128785219,1335.621905928905,868.3674423675726,1377.7993959103428,876.4671018927814,1030.543559901362,880.3639716071921,1288.8521236433885
