img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,824.341913953961,988.3514296298721,758.7235077841982,1064.403434877379,724.1580200518201,1126.1092324691542,773.5305986255289,1191.6041236658416,716.8884946793111,1284.1516671285917,830.2490575117412,1297.2890328965689,787.1693793908196,1385.796487404812,800.928799460268,1310.3882945184027,750.2672068740553,1373.0062089143892,982.4883444786877,1354.299018347923,967.1478883665216,1399.2966195783315,785.1678653187308,1373.3883751534452,751.8589184464291,1409.702290643043,754.1053566639828,1044.1911707286336,767.0182998864334,1333.03436454316
000001.jpg,821.8472373278913,987.4721605239711,758.3578443196072,1063.4320805580423,726.1458894674101,1124.5625685139598,775.1850762079675,1191.9830855832668,716.7876635411599,1283.9847753387974,833.4084978972102,1293.6055750490652,787.3551471436361,1383.1191422328054,793.4320453288063,1315.1099008036524,752.2281647665761,1372.495203128453,982.8429132904109,1354.383072402138,967.3203337698652,1400.5403641855949,784.2591110666709,1373.6225185462388,754.0738719326716,1419.3779475033741,753.7376261055025,1043.410256858664,761.2599588348635,1334.7299565556345
000002.jpg,822.9209838148776,986.7950325047345,758.9329509274037,1062.9580915775932,726.7383408568224,1125.244159896812,776.5068521406623,1191.2817184199648,716.7858258283313,1282.684257846295,828.7547951019978,1295.9595506092612,787.8324469624615,1382.6907479279528,795.8810903604315,1314.71940381189,753.6237423621187,1371.9499338640708,980.5644165375493,1354.7173085732838,969.3325888774266,1400.4451120975589,781.2631019192181,1370.2759518241373,747.3992050800287,1415.0319431726912,752.2123882940314,1042.6925183235878,771.0804206756025,1333.0354176807086
000003.jpg,821.1934025406227,985.5795441159767,759.799415531217,1061.6293387348123,726.090406634794,1124.1013027062843,779.8864853543414,1190.4605180181613,723.1607001339133,1286.598432108634,835.0125390680067,1295.5836712916628,786.8675843299176,1383.2833598296495,811.5671165727027,1309.7497640920255,757.1213432436671,1370.6588162173125,982.3859131055668,1356.5861091461259,969.7791790985046,1400.52276419882,781.2726198913916,1376.9924425114561,751.7083688829794,1419.1670243791457,752.1627781001341,1043.184052220866,774.3433377076733,1331.9504329651818
000004.jpg,821.7550682094388,985.2690125361787,760.3931800756636,1061.7242075360073,724.9612372373822,1123.503620596033,780.2127057027099,1191.2673369390689,718.0268159919098,1283.483544992884,834.3066541454124,1295.1976219838223,788.9066890725851,1383.067603314748,800.9999185827396,1314.2172191456693,758.8844894955799,1372.6539556117714,981.7407836060871,1356.204580927729,970.1809140583013,1400.7596358426463,772.565677249569,1371.0307718724864,750.3396594899752,1418.1952328168954,751.9619943872698,1042.7565541754152,774.4906445039694,1332.4871145267134
000005.jpg,822.1952988347555,985.3455516379381,759.1039556988229,1061.9200395660173,725.1297272907992,1125.4038553198193,780.3713166029795,1190.0869226794198,724.6392933721919,1285.1805486213116,836.8856213590661,1295.7661810421869,790.0610176903217,1381.1611187934843,798.5447984499813,1317.5176990162652,759.4647618195659,1370.9517101318695,982.388173764744,1356.3733453984323,969.7356594142681,1401.6117770384885,774.8992676956605,1369.9065270415497,751.7532732996563,1419.9735952666954,752.2574893017992,1042.2511812791447,775.7058920243098,1331.9831554297668
000006.jpg,820.1630848741726,984.9580517998254,760.430928031282,1061.3450705222956,725.7497797546773,1123.9879718646207,781.5289858562224,1188.389069698799,722.359601539317,1284.6658559113393,837.4899511336415,1295.4041094319414,789.921169691792,1381.3822134792088,802.4314430606645,1313.6441528482553,765.3469903809369,1372.8240603239544,982.858598100149,1358.5444696724526,970.2650550774448,1400.5036229676143,783.1798952195963,1367.0227675317067,751.100250376871,1415.74804469194,751.5607148960235,1042.3710391415395,773.6568980445237,1331.7277288392681
000007.jpg,818.8125643554729,984.9882339627886,759.9311385750378,1061.833026606233,724.8382448891615,1124.9237406800678,783.4522090641409,1188.70955149772,720.8134053899427,1283.1007294072754,835.991584009793,1294.8077499140866,792.0079761609069,1380.6184163335602,803.4203609819793,1313.9151282855935,760.7503158847512,1370.9971215505432,982.8610624188195,1357.435771301413,970.967761213999,1401.8170361141197,788.1500454583255,1367.2748021862426,753.171661590287,1414.2018358486719,751.3200825895383,1042.4926182006739,773.8511587562947,1331.563888551785
000008.jpg,818.2180454608306,984.2194062584965,761.0141923704662,1061.6054769354694,725.7631479590307,1125.026364092475,782.4965358920188,1187.1478243418674,720.8443963275289,1283.7593469683904,837.5359265290032,1292.3444098140117,789.2221466602971,1382.2341698855419,798.1335865873355,1317.7184791151822,760.8425385840874,1370.9604525164916,982.5424868937405,1356.9858584728663,970.4369125676537,1401.0245082190465,777.2198498418011,1368.6857224802905,759.7216771129135,1418.2518071926365,751.861585996969,1042.9193358725392,774.9660925584628,1331.822593116182
000009.jpg,818.0441998532233,985.1727711615382,760.1565062324354,1062.9810637397775,724.6017888349579,1126.7216559400165,781.1009805527348,1187.8372660820276,725.0965999967505,1286.3563225746102,837.9174704898818,1294.8927281772746,789.4132584822682,1380.7858327966783,798.0074866609802,1317.4147611209778,763.2732118744799,1372.8374945707967,982.941650112494,1357.6823794299276,970.8421685212791,1400.221415738867,781.8356452141543,1369.5048441883048,754.8998313085017,1417.3469122679803,751.0603722192052,1042.3993679648952,774.1960525081552,1332.085336967785
000010.jpg,817.5234902617656,985.4932678564415,760.9910109483116,1061.7000920405644,723.6941333717878,1126.9101208531786,783.4444702049127,1187.4982102828326,718.9559936160821,1285.776348044039,840.2909485067008,1293.99984408278,792.063139453429,1381.4027680578902,815.3525607271855,1310.3809309356786,764.5341514574893,1374.097081336553,982.9938514818459,1356.6656958513104,971.3472301062166,1399.9382448246258,780.4759807180562,1368.3910914417904,757.4536061527758,1415.704525035631,751.7336068174588,1042.4743783717504,774.2427609194787,1330.501636014138
000011.jpg,816.0837919837991,987.253705281345,760.5823089659951,1062.3943676408494,724.0692332698134,1127.0875504576004,780.7554457662776,1187.864885256826,725.2594432781547,1287.1354173766517,838.2499469820868,1293.523525418389,792.3472009336692,1381.7051691960112,801.3589149333933,1311.8267952537706,766.7787661633549,1372.8343568886655,983.1305766641491,1355.6688650505018,970.9191788551914,1401.4255315623966,774.0778980939579,1370.093750139965,754.8905290150133,1417.4828352547902,750.1069800660827,1042.5846316613379,773.8600298090911,1331.1933308120429
000012.jpg,816.95276454225,985.4644925754795,758.3942557997945,1061.9707920910632,724.0769865113188,1127.1515786804553,781.0736731768566,1187.100295045979,725.3979713760062,1285.9561711421604,838.2090413246884,1294.3346040874046,793.3517879254573,1381.6452663853768,802.0568303289895,1313.4881340878985,762.8769263800443,1372.9286642897598,982.9066781098346,1356.3588194246176,971.3282997716817,1401.0444211006559,775.1413404336416,1368.3792934406754,754.5150755548563,1417.7507580654806,750.2852408343647,1043.6528654610618,773.5560845514551,1331.2296758792254
000013.jpg,817.2094204891754,986.294240446459,759.3942759686355,1062.0784357631549,722.4687463096308,1128.3568013510449,780.2122160927318,1187.7479073177224,719.8887582230661,1284.9322820560667,838.0500504435774,1294.2901046251827,791.4477664784276,1382.0368004337552,802.1632996504372,1314.2108440031895,765.2734983248125,1373.8157849215054,982.2658405179666,1356.2587305912937,970.3666409772903,1400.115229122225,785.1030274370938,1369.222158955901,756.116471254989,1418.5277165914454,750.1031767930237,1043.7255282577487,766.4701771329846,1334.2410689058704
000014.jpg,816.1933312355105,986.608959966167,757.9727674823087,1061.5047997698043,722.57196360868,1127.3470817246337,780.5469052645096,1188.394137062356,718.4067227094193,1284.9406420242583,837.5143192905966,1294.771566593178,790.3870307548663,1381.9367263126699,813.7712433056109,1308.8446953191512,765.4041360365173,1374.7735785936466,980.9359658118944,1357.4616210733845,969.405448892422,1400.9776081237508,773.8118140772001,1371.5646869196667,752.6816701306959,1422.4563341074208,749.709022509713,1043.5961422621672,774.1497206379871,1331.5607848528916
000015.jpg,815.4599736822471,987.7745951697325,758.5188379351819,1062.385076299148,720.4950529011028,1128.7965567403414,778.9766049356167,1188.7605045933121,723.241658291295,1287.5166811347706,836.8102889311189,1292.7020716683178,793.2904223336894,1380.6692258633057,812.7370493690844,1309.9879634557972,763.8465631213493,1375.3809563779282,982.1843382632582,1357.5700370959273,971.0327497692126,1401.1779852420666,774.0418799553914,1368.219492732057,753.5560322801708,1416.3650823561482,749.0892574373715,1044.9940380121113,770.8044238072348,1333.620111856356
000016.jpg,816.6533442892937,987.4400251451932,757.1211323988705,1062.2866443966489,720.2682728627515,1129.1541275803534,778.6056483854231,1188.3606236779665,719.6332542329286,1288.7887687350008,837.3371469921913,1294.3175759117903,793.8426088988166,1381.0745043913855,814.6099869897979,1309.6169224688385,763.4362449629796,1374.6855255814405,981.7059643570315,1357.2471894581904,970.7142167389592,1399.7911068734056,774.0720560243896,1368.9468425331365,751.934931048513,1422.755278183394,747.9946717999219,1044.358218748166,772.7969955156427,1332.7853543430672
000017.jpg,812.2945614535369,987.3018602162546,756.5231542115916,1062.7164265332178,718.2157568161174,1129.4213261412362,778.9107318053846,1188.2340465984382,722.7682624396635,1289.393365551157,835.449368842716,1293.5167969735528,792.7835551491745,1382.2733475320522,813.6544771533521,1309.426215065296,765.2142155842421,1373.5572316925904,981.3917884004501,1357.15735131146,969.7762838873406,1400.9376209939821,777.9847564463464,1369.5795556521737,753.1572200215277,1421.2541471692819,745.9106479969914,1045.0025081080526,770.3609385292037,1335.3640105394984
000018.jpg,812.0919358563843,986.9641437886911,755.0237277757886,1063.1904984342877,716.649036780297,1130.5029632835651,778.3099164786433,1189.5503813482476,721.2679887160539,1289.2110717521573,835.8514253882105,1294.3550481966256,791.8919477251807,1381.002596344043,813.9019771598385,1311.4122640198696,759.6565961608513,1373.8269443280203,981.569353704027,1356.1820708786715,970.0701849444479,1402.5420180159526,781.3718429100838,1368.142817010266,751.7191601002398,1418.1578211002754,745.0729969493781,1044.0091083033867,765.8822412827835,1334.4140665397244
000019.jpg,812.4782513772557,987.2287111408109,755.7377341308867,1063.2540416806726,717.1320314738696,1129.9872677748674,777.7975646315662,1188.1831602677184,716.5264638629905,1289.116478366665,834.1691000454363,1291.6975832902956,792.4269916505194,1382.4589154577466,813.8591806431893,1310.5753292004197,763.8498347334541,1375.1825557685736,981.9568052640952,1356.838255343259,969.9317011678405,1398.662062257781,781.1354787559872,1369.0441917258552,751.5519553669088,1419.9548507788083,742.3478651175722,1045.1887112526333,773.6467238970322,1333.0472352806698
000020.jpg,810.2431810358133,987.1015463428486,752.5130746298034,1063.4491562857786,715.1465813791195,1131.019785480739,776.9639591678588,1187.9438185022157,714.8409916907349,1289.2048023199322,835.6446397050171,1293.5316602661908,792.0410166617876,1381.5851389678924,815.0672797669722,1310.4170782399194,762.2287639343476,1375.7080578084363,982.1436223487111,1356.2540985097041,969.4564829928246,1400.534682114648,783.7693033075117,1370.8626099557364,754.9228983442733,1420.9399521515277,742.9198401063569,1044.933739113798,774.4277634753282,1333.2470859746581
000021.jpg,810.7100863192621,988.6396810386228,750.0040666949108,1063.5670992616792,713.9509938388765,1131.3738655393443,776.352157131949,1187.8917928946034,715.5812386173399,1288.3246995179763,832.6410512223135,1294.8914377356318,792.3130319947553,1382.186736567119,813.394815168778,1309.0090220877053,760.9935193438132,1373.5589890874128,981.4656572922435,1355.0693296159372,969.486314962717,1399.4413631850164,784.3208631052994,1366.0611731525007,753.2204092678677,1418.561007608876,740.2573192041363,1046.120718818795,774.6575228364007,1331.7010511267247
000022.jpg,810.0127759029269,988.6839970694323,749.9860846315962,1063.0411785146628,713.3731260689317,1132.2248938181358,776.1075179375099,1189.3698946963286,713.5106451360409,1287.921683229324,833.5662486565376,1291.2035766213448,792.182680390376,1382.4588170042286,794.7923700730057,1319.3019730517726,758.0043723970111,1373.314292866757,982.0890834360761,1354.8927645804017,968.9385870559598,1399.7646809359571,783.9472264132878,1367.388854644749,752.0165068907869,1419.3208735300666,740.8644676453214,1045.499286267287,774.1297265700484,1332.9459391080682
000023.jpg,809.6336438858702,988.5269339824409,750.9676777735009,1063.0010870100875,712.8787478969198,1132.713690317837,774.5484807114482,1188.70885567077,713.1038982566079,1289.0346728085872,831.703030731663,1291.8454587675917,792.0858905590284,1382.5230505889065,813.8456588759697,1310.5398753783356,762.8413677296219,1373.9363859533366,981.6904651806201,1355.849740329423,968.861428788601,1398.4701504510153,783.3795376673215,1367.9570770897803,752.573931724934,1415.0645486450433,739.3093556200148,1045.4668733503654,774.655193559599,1332.9516935532988
000024.jpg,809.2766016232539,988.8274657066557,748.825047385034,1063.6312033893996,712.3673147156485,1132.2633292092607,772.309399098522,1188.600580809875,712.6702341582843,1288.670090919041,832.0680676375002,1291.8009438372114,791.8900730094246,1381.8332948723346,810.7541504975773,1310.5120269383888,757.9039634885313,1372.7414238893498,982.4406897040077,1355.8353998402438,968.3160338319132,1400.279366847146,767.6715810423241,1372.260446262568,752.8602510158865,1415.837391782834,738.9914473037169,1047.0412822442393,773.062195335372,1333.625874234479
000025.jpg,810.9161708074606,989.6857569189472,749.4781082164872,1064.0446699069507,710.8622728839771,1132.6726103668072,772.4746651033435,1189.2258328324826,712.792080226942,1288.253174558823,832.2199739559433,1291.4320826039934,792.243885031255,1381.0557207754325,813.4450965369783,1309.8310998136756,762.9551661924614,1373.510050461025,983.030441447231,1355.4113557697958,969.0571843057539,1399.3859049207567,788.6956104423888,1366.8988620209243,750.8391732567333,1416.9928968446475,738.1221766284989,1046.2094669352566,773.6601745345646,1333.6210332889689
000026.jpg,813.3280762536888,990.9871084488384,748.7728756279149,1064.567313091818,710.3648853661842,1130.5273079281922,772.2941981993711,1190.0941494801689,712.3346190664253,1288.6497356899908,831.6843342175051,1293.535978447668,790.1755726473854,1380.9856734453097,813.5989774256485,1309.5866427623582,762.1508578653685,1374.3665181920396,983.5563038293093,1354.570229549411,967.6691127398528,1397.9924812841637,789.204120647138,1367.9276002068782,752.3910910137165,1416.470106684101,737.7465263037632,1046.4392432667564,776.830480169491,1327.2397057659869
000027.jpg,811.0879474408672,993.8588223811882,748.642072528686,1064.9821347725915,709.139268137121,1132.0268469976486,771.3679500519953,1188.5665533000843,712.6373864760571,1289.0659356891326,831.6118582954481,1290.4062852654574,791.1601113355338,1380.010383262978,812.5643539970578,1309.3336883781803,762.2008266801038,1373.0043000000337,980.9515040799198,1356.3163553821485,968.7659895193981,1398.2254086446003,787.15437564875,1366.5877888387872,751.8910246810094,1416.993151252627,737.5797173084974,1045.7068141469758,772.4172193099656,1333.5494802462024
